,Tarih,Açılış,Yüksek,Düşük,Kapanış,Adj Kapanış,Hacim,Haftanın Günü,Ay,Ay Başı,Ay Sonu,H-L
264,1999-01-08,2763.5,2839.5,2683.600098,2721.5,2721.5,14547000.0,0,4,0,0,1
265,1999-01-11,2721.5,2776.0,2657.100098,2670.600098,2670.600098,7399500.0,1,4,0,0,1
266,1999-01-12,2670.600098,2689.800049,2618.699951,2667.800049,2667.800049,8362700.0,4,4,0,0,1
267,1999-01-13,2667.800049,2667.800049,2431.199951,2447.5,2447.5,8653800.0,5,4,0,0,1
268,1999-01-14,2447.5,2560.5,2447.5,2554.600098,2554.600098,8959000.0,3,4,0,0,1
269,1999-01-15,2554.600098,2554.600098,2343.0,2482.300049,2482.300049,10001500.0,0,4,0,0,1
270,1999-01-18,,,,,,,1,4,0,0,0
271,1999-01-19,,,,,,,4,4,0,0,0
272,1999-01-20,,,,,,,5,4,0,0,0
273,1999-01-21,,,,,,,3,4,0,0,0
274,1999-01-22,,,,,,,0,4,0,0,0
275,1999-01-25,2482.300049,2482.300049,2301.899902,2408.899902,2408.899902,6785500.0,1,4,0,0,1
276,1999-01-26,2408.899902,2496.399902,2404.399902,2440.199951,2440.199951,9121300.0,4,4,0,0,1
277,1999-01-27,2440.199951,2552.199951,2440.199951,2552.100098,2552.100098,12374400.0,5,4,0,0,1
278,1999-01-28,2552.100098,2560.899902,2463.100098,2513.800049,2513.800049,13185500.0,3,4,0,0,1
279,1999-01-29,2513.800049,2568.199951,2513.800049,2568.199951,2568.199951,8081100.0,0,4,0,0,0
280,1999-02-01,2568.199951,2670.0,2568.199951,2656.199951,2656.199951,13309400.0,1,3,1,0,1
281,1999-02-02,2656.199951,2677.800049,2596.300049,2621.399902,2621.399902,11030900.0,4,3,0,0,1
282,1999-02-03,2621.399902,2671.300049,2593.5,2671.300049,2671.300049,9477300.0,5,3,0,0,0
283,1999-02-04,2671.300049,2808.699951,2671.300049,2791.600098,2791.600098,16561500.0,3,3,0,0,1
284,1999-02-05,2791.600098,2818.0,2718.899902,2747.800049,2747.800049,15606800.0,0,3,0,0,1
285,1999-02-08,2747.800049,2821.600098,2747.300049,2814.699951,2814.699951,10686600.0,1,3,0,0,1
286,1999-02-09,2814.699951,2933.0,2799.300049,2924.199951,2924.199951,17668900.0,4,3,0,0,1
287,1999-02-10,2924.199951,2992.800049,2855.0,2970.300049,2970.300049,18997600.0,5,3,0,0,1
288,1999-02-11,2970.300049,3079.899902,2970.300049,3035.399902,3035.399902,17711700.0,3,3,0,0,1
289,1999-02-12,3035.399902,3111.899902,2965.199951,3088.899902,3088.899902,16039300.0,0,3,0,0,1
290,1999-02-15,3088.899902,3104.699951,3045.600098,3095.0,3095.0,10893800.0,1,3,0,0,1
291,1999-02-16,3095.0,3355.399902,3070.600098,3355.399902,3355.399902,22165700.0,4,3,0,0,0
292,1999-02-17,3355.399902,3700.100098,3349.600098,3621.300049,3621.300049,29585100.0,5,3,0,0,1
293,1999-02-18,3621.300049,3715.600098,3576.300049,3652.899902,3652.899902,24226900.0,3,3,0,0,1
294,1999-02-19,3652.899902,3796.399902,3608.899902,3718.199951,3718.199951,24695900.0,0,3,0,0,1
295,1999-02-22,3718.199951,3772.600098,3600.100098,3636.399902,3636.399902,21104500.0,1,3,0,0,1
296,1999-02-23,3636.399902,3665.899902,3500.899902,3557.100098,3557.100098,16375600.0,4,3,0,0,1
297,1999-02-24,3557.100098,3676.899902,3524.199951,3599.100098,3599.100098,25255700.0,5,3,0,0,1
298,1999-02-25,3599.100098,3824.399902,3599.100098,3768.5,3768.5,24298700.0,3,3,0,0,1
299,1999-02-26,3768.5,3957.699951,3768.5,3890.800049,3890.800049,25092100.0,0,3,0,0,1
300,1999-03-01,3890.800049,4008.199951,3872.300049,3893.199951,3893.199951,26994000.0,1,7,1,0,1
301,1999-03-02,3893.199951,3933.800049,3805.699951,3817.5,3817.5,20262500.0,4,7,0,0,1
302,1999-03-03,3817.5,3976.800049,3817.5,3916.399902,3916.399902,22419400.0,5,7,0,0,1
303,1999-03-04,3916.399902,4009.300049,3705.199951,3787.699951,3787.699951,22472900.0,3,7,0,0,1
304,1999-03-05,3787.699951,3895.5,3748.899902,3858.100098,3858.100098,19399600.0,0,7,0,0,1
305,1999-03-08,3858.100098,3922.699951,3816.300049,3847.399902,3847.399902,16930400.0,1,7,0,0,1
306,1999-03-09,3847.399902,3982.300049,3794.800049,3962.300049,3962.300049,17202900.0,4,7,0,0,1
307,1999-03-10,3962.300049,3980.0,3864.399902,3887.300049,3887.300049,15417800.0,5,7,0,0,1
308,1999-03-11,3887.300049,4099.200195,3887.300049,4088.600098,4088.600098,20684500.0,3,7,0,0,1
309,1999-03-12,4088.600098,4184.700195,4055.100098,4124.100098,4124.100098,20070200.0,0,7,0,0,1
310,1999-03-15,4124.100098,4124.100098,3918.699951,4047.199951,4047.199951,13060900.0,1,7,0,0,1
311,1999-03-16,4047.199951,4097.700195,3896.100098,3909.100098,3909.100098,15521100.0,4,7,0,0,1
312,1999-03-17,3909.100098,4094.100098,3886.600098,4067.800049,4067.800049,17875900.0,5,7,0,0,1
313,1999-03-18,4067.800049,4253.299805,4067.800049,4169.899902,4169.899902,24299900.0,3,7,0,0,1
314,1999-03-19,4169.899902,4350.0,4169.899902,4308.899902,4308.899902,28102500.0,0,7,0,0,1
315,1999-03-22,4308.899902,4337.700195,4174.5,4316.299805,4316.299805,23726200.0,1,7,0,0,1
316,1999-03-23,4316.299805,4399.700195,4260.0,4315.100098,4315.100098,22947000.0,4,7,0,0,1
317,1999-03-24,4315.100098,4315.100098,4194.399902,4220.100098,4220.100098,14928200.0,5,7,0,0,1
318,1999-03-25,4220.100098,4415.600098,4220.100098,4415.600098,4415.600098,16609800.0,3,7,0,0,0
319,1999-03-26,4415.600098,4621.600098,4415.600098,4554.100098,4554.100098,24344300.0,0,7,0,0,1
320,1999-03-29,,,,,,,1,7,0,0,0
321,1999-03-30,,,,,,,4,7,0,0,0
322,1999-03-31,,,,,,,5,7,0,1,0
323,1999-04-01,,,,,,,3,0,1,0,0
324,1999-04-02,,,,,,,0,0,0,0,0
325,1999-04-05,4554.100098,4718.0,4403.899902,4706.100098,4706.100098,18911700.0,1,0,0,0,1
326,1999-04-06,4706.100098,4948.100098,4706.100098,4896.700195,4896.700195,26939200.0,4,0,0,0,1
327,1999-04-07,4896.700195,4969.700195,4828.5,4926.899902,4926.899902,21419600.0,5,0,0,0,1
328,1999-04-08,4926.899902,5001.399902,4714.5,4737.799805,4737.799805,22600600.0,3,0,0,0,1
329,1999-04-09,4737.799805,4783.600098,4504.5,4607.0,4607.0,17662400.0,0,0,0,0,1
330,1999-04-12,4607.0,4670.5,4306.799805,4375.600098,4375.600098,17266600.0,1,0,0,0,1
331,1999-04-13,4375.600098,4429.0,3875.5,3986.0,3986.0,18130500.0,4,0,0,0,1
332,1999-04-14,3986.0,4405.200195,3986.0,4381.600098,4381.600098,21326400.0,5,0,0,0,1
333,1999-04-15,4381.600098,4545.600098,4268.299805,4350.899902,4350.899902,21093300.0,3,0,0,0,1
334,1999-04-16,4350.899902,4614.899902,4316.700195,4582.200195,4582.200195,17785300.0,0,0,0,0,1
335,1999-04-19,4582.200195,4603.899902,4267.100098,4562.600098,4562.600098,17548800.0,1,0,0,0,1
336,1999-04-20,4562.600098,5050.399902,4562.600098,5018.700195,5018.700195,32644700.0,4,0,0,0,1
337,1999-04-21,5018.700195,5154.5,4941.5,4981.100098,4981.100098,32646700.0,5,0,0,0,1
338,1999-04-22,4981.100098,5157.899902,4940.0,5154.200195,5154.200195,28413800.0,3,0,0,0,1
339,1999-04-23,,,,,,,0,0,0,0,0
340,1999-04-26,5154.200195,5378.600098,5154.200195,5305.100098,5305.100098,28133900.0,1,0,0,0,1
341,1999-04-27,5305.100098,5360.299805,5215.100098,5295.600098,5295.600098,29656300.0,4,0,0,0,1
342,1999-04-28,5295.600098,5520.299805,5241.600098,5483.700195,5483.700195,36283200.0,5,0,0,0,1
343,1999-04-29,5483.700195,5666.600098,5397.0,5440.299805,5440.299805,29793200.0,3,0,0,0,1
344,1999-04-30,5440.299805,5440.299805,5289.100098,5354.0,5354.0,18656600.0,0,0,0,1,1
345,1999-05-03,5354.0,5479.0,5302.0,5393.799805,5393.799805,22534700.0,1,8,0,0,1
346,1999-05-04,5393.799805,5466.5,5300.700195,5451.799805,5451.799805,19535100.0,4,8,0,0,1
347,1999-05-05,5451.799805,5591.0,5433.299805,5580.399902,5580.399902,22664000.0,5,8,0,0,1
348,1999-05-06,5590.700195,5663.799805,5553.0,5590.700195,5590.700195,25360200.0,3,8,0,0,1
349,1999-05-07,5590.700195,5766.200195,5590.700195,5606.5,5606.5,23983000.0,0,8,0,0,1
350,1999-05-10,5606.5,5688.700195,5581.200195,5668.600098,5668.600098,18678700.0,1,8,0,0,1
351,1999-05-11,5668.600098,5812.5,5668.600098,5811.100098,5811.100098,27695400.0,4,8,0,0,1
352,1999-05-12,5811.100098,5844.200195,5372.600098,5457.700195,5457.700195,34849700.0,5,8,0,0,1
353,1999-05-13,5457.700195,5574.399902,5262.5,5405.399902,5405.399902,23769900.0,3,8,0,0,1
354,1999-05-14,5405.399902,5665.5,5405.399902,5656.200195,5656.200195,29043700.0,0,8,0,0,1
355,1999-05-17,5656.200195,5656.200195,5124.299805,5543.700195,5543.700195,22681700.0,1,8,0,0,1
356,1999-05-18,5543.700195,5755.5,5387.5,5703.200195,5703.200195,28473200.0,4,8,0,0,1
357,1999-05-19,,,,,,,5,8,0,0,0
358,1999-05-20,5703.200195,5887.100098,5622.299805,5653.399902,5653.399902,23735700.0,3,8,0,0,1
359,1999-05-21,5653.399902,5806.799805,5452.200195,5496.5,5496.5,23538400.0,0,8,0,0,1
360,1999-05-24,5496.5,5699.600098,5214.399902,5272.200195,5272.200195,22414100.0,1,8,0,0,1
361,1999-05-25,5272.200195,5312.600098,4981.600098,5086.200195,5086.200195,26164000.0,4,8,0,0,1
362,1999-05-26,5086.200195,5194.5,5021.600098,5077.799805,5077.799805,17974100.0,5,8,0,0,1
363,1999-05-27,5077.799805,5310.799805,5077.799805,5265.100098,5265.100098,26192100.0,3,8,0,0,1
364,1999-05-28,5265.100098,5332.0,5190.700195,5247.399902,5247.399902,19544000.0,0,8,0,0,1
365,1999-05-31,5247.399902,5288.0,5015.399902,5069.200195,5069.200195,12479800.0,1,8,0,1,1
366,1999-06-01,5069.200195,5147.100098,4960.5,5126.600098,5126.600098,13284600.0,4,6,1,0,1
367,1999-06-02,5126.600098,5201.899902,4908.700195,4964.100098,4964.100098,20308900.0,5,6,0,0,1
368,1999-06-03,4964.100098,4993.799805,4869.700195,4986.200195,4986.200195,12414100.0,3,6,0,0,1
369,1999-06-04,4986.200195,5368.0,4986.200195,5367.0,5367.0,23181900.0,0,6,0,0,1
370,1999-06-07,5367.0,5489.600098,5227.100098,5298.600098,5298.600098,20579300.0,1,6,0,0,1
371,1999-06-08,5298.600098,5298.600098,5182.299805,5288.299805,5288.299805,12026200.0,4,6,0,0,1
372,1999-06-09,5288.299805,5403.799805,5248.600098,5289.100098,5289.100098,16366500.0,5,6,0,0,1
373,1999-06-10,5289.100098,5560.299805,5289.100098,5560.299805,5560.299805,20644600.0,3,6,0,0,0
374,1999-06-11,5560.299805,5679.5,5462.100098,5531.799805,5531.799805,24890200.0,0,6,0,0,1
375,1999-06-14,5531.799805,5544.600098,5368.5,5402.100098,5402.100098,15578200.0,1,6,0,0,1
376,1999-06-15,5402.100098,5469.5,5200.899902,5241.100098,5241.100098,18156700.0,4,6,0,0,1
377,1999-06-16,5241.100098,5241.100098,4976.600098,5081.5,5081.5,16155900.0,5,6,0,0,1
378,1999-06-17,5081.5,5262.700195,5035.799805,5262.600098,5262.600098,19009100.0,3,6,0,0,1
379,1999-06-18,5262.600098,5415.0,5247.799805,5321.600098,5321.600098,25240300.0,0,6,0,0,1
380,1999-06-21,5321.600098,5321.600098,5198.600098,5289.200195,5289.200195,10924900.0,1,6,0,0,1
381,1999-06-22,5289.200195,5314.100098,5169.700195,5219.200195,5219.200195,12483500.0,4,6,0,0,1
382,1999-06-23,5219.200195,5317.700195,5062.299805,5129.600098,5129.600098,15713400.0,5,6,0,0,1
383,1999-06-24,5129.600098,5136.5,5041.799805,5090.100098,5090.100098,9455100.0,3,6,0,0,1
384,1999-06-25,5090.100098,5176.0,4904.299805,4941.600098,4941.600098,19628500.0,0,6,0,0,1
385,1999-06-28,4941.600098,4941.600098,4609.299805,4681.0,4681.0,12777800.0,1,6,0,0,1
386,1999-06-29,4681.0,4778.100098,4547.899902,4676.399902,4676.399902,17369600.0,4,6,0,0,1
387,1999-06-30,4676.399902,5007.100098,4630.799805,4950.200195,4950.200195,28449700.0,5,6,0,1,1
388,1999-07-01,4950.200195,5194.5,4950.200195,5160.0,5160.0,26785300.0,3,5,1,0,1
389,1999-07-02,5160.0,5253.399902,4743.299805,4860.899902,4860.899902,29648800.0,0,5,0,0,1
390,1999-07-05,4860.899902,5043.700195,4860.899902,5030.700195,5030.700195,14303900.0,1,5,0,0,1
391,1999-07-06,5030.700195,5048.899902,4801.5,4819.799805,4819.799805,12565400.0,4,5,0,0,1
392,1999-07-07,4819.799805,4819.799805,4542.100098,4755.200195,4755.200195,15169100.0,5,5,0,0,1
393,1999-07-08,4755.200195,4880.600098,4755.200195,4877.200195,4877.200195,14595100.0,3,5,0,0,1
394,1999-07-09,4877.200195,5128.799805,4862.600098,5128.799805,5128.799805,24096300.0,0,5,0,0,0
395,1999-07-12,5128.799805,5620.799805,5128.799805,5620.799805,5620.799805,34125300.0,1,5,0,0,0
396,1999-07-13,5620.799805,5669.100098,5426.0,5575.0,5575.0,33304900.0,4,5,0,0,1
397,1999-07-14,5575.0,5818.299805,5528.299805,5782.700195,5782.700195,35073600.0,5,5,0,0,1
398,1999-07-15,5782.700195,5917.399902,5665.600098,5763.399902,5763.399902,33610200.0,3,5,0,0,1
399,1999-07-16,5763.399902,5777.399902,5588.5,5676.299805,5676.299805,20086500.0,0,5,0,0,1
400,1999-07-19,5676.299805,5924.799805,5639.299805,5924.799805,5924.799805,23134300.0,1,5,0,0,0
401,1999-07-20,5924.799805,6015.299805,5865.100098,5990.799805,5990.799805,27954200.0,4,5,0,0,1
402,1999-07-21,5990.799805,6003.700195,5787.200195,6003.700195,6003.700195,23292500.0,5,5,0,0,0
403,1999-07-22,6003.700195,6159.399902,5827.399902,5865.299805,5865.299805,27509300.0,3,5,0,0,1
404,1999-07-23,5865.299805,5899.200195,5686.299805,5782.899902,5782.899902,19624500.0,0,5,0,0,1
405,1999-07-26,5782.899902,5782.899902,5517.899902,5529.5,5529.5,14551100.0,1,5,0,0,1
406,1999-07-27,5529.5,5774.600098,5529.5,5759.5,5759.5,20830900.0,4,5,0,0,1
407,1999-07-28,5759.5,5874.299805,5609.0,5694.100098,5694.100098,21974200.0,5,5,0,0,1
408,1999-07-29,5694.100098,5783.399902,5666.0,5710.399902,5710.399902,16846800.0,3,5,0,0,1
409,1999-07-30,5710.399902,5862.700195,5639.700195,5805.5,5805.5,18253400.0,0,5,0,0,1
410,1999-08-02,5805.5,5807.600098,5646.399902,5681.799805,5681.799805,11419400.0,1,1,0,0,1
411,1999-08-03,5681.799805,5706.600098,5554.600098,5706.600098,5706.600098,12169500.0,4,1,0,0,0
412,1999-08-04,5706.600098,5732.799805,5623.899902,5687.299805,5687.299805,11908900.0,5,1,0,0,1
413,1999-08-05,5687.299805,5706.799805,5527.600098,5596.700195,5596.700195,10243600.0,3,1,0,0,1
414,1999-08-06,5596.700195,5655.799805,5568.100098,5641.799805,5641.799805,10242400.0,0,1,0,0,1
415,1999-08-09,5603.700195,5827.100098,5603.700195,5807.200195,5807.200195,17693200.0,1,1,0,0,1
416,1999-08-10,5807.200195,5863.700195,5706.5,5755.5,5755.5,16824200.0,4,1,0,0,1
417,1999-08-11,5755.5,5810.200195,5627.899902,5675.0,5675.0,15103700.0,5,1,0,0,1
418,1999-08-12,5675.0,5704.899902,5577.299805,5627.600098,5627.600098,14559300.0,3,1,0,0,1
419,1999-08-13,5627.600098,5789.600098,5627.600098,5690.200195,5690.200195,13084000.0,0,1,0,0,1
420,1999-08-16,5786.600098,5899.299805,5752.899902,5807.100098,5807.100098,16985100.0,1,1,0,0,1
421,1999-08-17,,,,,,,4,1,0,0,0
422,1999-08-18,,,,,,,5,1,0,0,0
423,1999-08-19,,,,,,,3,1,0,0,0
424,1999-08-20,,,,,,,0,1,0,0,0
425,1999-08-23,,,,,,,1,1,0,0,0
426,1999-08-24,,,,,,,4,1,0,0,0
427,1999-08-25,,,,,,,5,1,0,0,0
428,1999-08-26,5807.100098,5807.100098,4872.399902,5204.100098,5204.100098,19436300.0,3,1,0,0,1
429,1999-08-27,5204.100098,5322.700195,5200.399902,5277.299805,5277.299805,16383700.0,0,1,0,0,1
430,1999-08-30,,,,,,,1,1,0,0,0
431,1999-08-31,5277.299805,5292.0,4984.100098,5018.299805,5018.299805,21373100.0,4,1,0,1,1
432,1999-09-01,5018.299805,5167.299805,5017.899902,5137.799805,5137.799805,11723800.0,5,11,1,0,1
433,1999-09-02,5137.799805,5287.600098,5100.299805,5230.100098,5230.100098,12867100.0,3,11,0,0,1
434,1999-09-03,5230.100098,5358.600098,5219.899902,5358.600098,5358.600098,19218900.0,0,11,0,0,0
435,1999-09-06,5358.600098,5823.899902,5358.600098,5823.899902,5823.899902,28566700.0,1,11,0,0,0
436,1999-09-07,5823.899902,5896.899902,5699.600098,5799.799805,5799.799805,25742200.0,4,11,0,0,1
437,1999-09-08,5799.799805,6129.5,5799.799805,6095.0,6095.0,29575100.0,5,11,0,0,1
438,1999-09-09,6095.0,6148.600098,6010.200195,6118.200195,6118.200195,24575300.0,3,11,0,0,1
439,1999-09-10,6118.200195,6216.399902,6067.200195,6178.299805,6178.299805,24033900.0,0,11,0,0,1
440,1999-09-13,6178.299805,6213.200195,5926.299805,6050.799805,6050.799805,18801200.0,1,11,0,0,1
441,1999-09-14,6050.799805,6184.100098,6050.799805,6142.799805,6142.799805,19845800.0,4,11,0,0,1
442,1999-09-15,6142.799805,6180.600098,6018.899902,6108.299805,6108.299805,16108900.0,5,11,0,0,1
443,1999-09-16,6108.299805,6159.0,6043.799805,6150.700195,6150.700195,18493800.0,3,11,0,0,1
444,1999-09-17,6150.700195,6206.299805,6100.299805,6165.799805,6165.799805,17357100.0,0,11,0,0,1
445,1999-09-20,6165.799805,6271.399902,6139.600098,6222.0,6222.0,18717000.0,1,11,0,0,1
446,1999-09-21,6222.0,6222.0,6116.299805,6173.799805,6173.799805,17515600.0,4,11,0,0,1
447,1999-09-22,6173.799805,6173.799805,6045.600098,6121.299805,6121.299805,18657000.0,5,11,0,0,1
448,1999-09-23,6121.299805,6259.700195,6101.700195,6252.100098,6252.100098,24922200.0,3,11,0,0,1
449,1999-09-24,6252.100098,6252.100098,6082.5,6179.299805,6179.299805,18663000.0,0,11,0,0,1
450,1999-09-27,6179.299805,6230.0,6078.799805,6092.799805,6092.799805,15838100.0,1,11,0,0,1
451,1999-09-28,6092.799805,6094.700195,5967.799805,6086.899902,6086.899902,16375900.0,4,11,0,0,1
452,1999-09-29,6086.899902,6107.100098,6006.700195,6096.700195,6096.700195,13811000.0,5,11,0,0,1
453,1999-09-30,6096.700195,6161.299805,6033.200195,6071.100098,6071.100098,16134500.0,3,11,0,1,1
454,1999-10-01,6071.100098,6107.100098,5892.700195,5961.5,5961.5,15849000.0,0,10,1,0,1
455,1999-10-04,5961.5,5961.5,5798.399902,5850.5,5850.5,13436700.0,1,10,0,0,1
456,1999-10-05,5850.5,5941.799805,5779.0,5822.200195,5822.200195,14212900.0,4,10,0,0,1
457,1999-10-06,5822.200195,5923.399902,5785.299805,5923.399902,5923.399902,14621000.0,5,10,0,0,0
458,1999-10-07,5923.399902,5966.200195,5826.399902,5855.200195,5855.200195,18468400.0,3,10,0,0,1
459,1999-10-08,5855.200195,5882.600098,5719.899902,5794.799805,5794.799805,16290500.0,0,10,0,0,1
460,1999-10-11,5794.799805,5801.0,5661.100098,5699.799805,5699.799805,12464100.0,1,10,0,0,1
461,1999-10-12,5699.799805,5858.899902,5699.799805,5782.399902,5782.399902,18312200.0,4,10,0,0,1
462,1999-10-13,5782.399902,5782.399902,5664.200195,5701.5,5701.5,14247100.0,5,10,0,0,1
463,1999-10-14,5701.5,5760.700195,5646.299805,5718.899902,5718.899902,18843000.0,3,10,0,0,1
464,1999-10-15,5718.899902,5985.600098,5718.899902,5930.799805,5930.799805,29040400.0,0,10,0,0,1
465,1999-10-18,5930.799805,6070.700195,5922.700195,5998.0,5998.0,20536800.0,1,10,0,0,1
466,1999-10-19,5998.0,6014.100098,5872.5,5970.100098,5970.100098,15394800.0,4,10,0,0,1
467,1999-10-20,5970.100098,5974.700195,5849.5,5912.200195,5912.200195,18433100.0,5,10,0,0,1
468,1999-10-21,5912.200195,5941.399902,5791.0,5839.899902,5839.899902,16543600.0,3,10,0,0,1
469,1999-10-22,5839.899902,6160.5,5839.899902,6160.5,6160.5,30793700.0,0,10,0,0,0
470,1999-10-25,6160.5,6403.399902,6160.5,6403.399902,6403.399902,33107100.0,1,10,0,0,0
471,1999-10-26,6403.399902,6551.0,6360.200195,6545.600098,6545.600098,38137200.0,4,10,0,0,1
472,1999-10-27,6545.600098,6563.0,6405.899902,6509.899902,6509.899902,26369900.0,5,10,0,0,1
473,1999-10-28,6509.899902,6563.5,6437.700195,6556.100098,6556.100098,13628300.0,3,10,0,0,1
474,1999-10-29,,,,,,,0,10,0,0,0
475,1999-11-01,6556.100098,6677.5,6446.0,6534.700195,6534.700195,24512700.0,1,9,1,0,1
476,1999-11-02,6534.700195,6552.0,6423.600098,6542.200195,6542.200195,22815300.0,4,9,0,0,1
477,1999-11-03,6542.200195,6848.899902,6511.399902,6843.700195,6843.700195,31707500.0,5,9,0,0,1
478,1999-11-04,6843.700195,7085.100098,6843.700195,7043.100098,7043.100098,36977500.0,3,9,0,0,1
479,1999-11-05,7043.100098,7159.600098,6899.899902,7132.5,7132.5,30028800.0,0,9,0,0,1
480,1999-11-08,7132.5,7258.600098,7050.299805,7176.200195,7176.200195,36500000.0,1,9,0,0,1
481,1999-11-09,7176.200195,7641.5,7076.0,7593.5,7593.5,45770500.0,4,9,0,0,1
482,1999-11-10,7593.5,7963.5,7593.5,7918.399902,7918.399902,46187800.0,5,9,0,0,1
483,1999-11-11,7918.399902,8384.700195,7897.0,8057.600098,8057.600098,65807100.0,3,9,0,0,1
484,1999-11-12,8057.600098,8320.900391,8057.600098,8298.599609,8298.599609,44999400.0,0,9,0,0,1
485,1999-11-15,8298.599609,8732.700195,8156.100098,8364.900391,8364.900391,48044000.0,1,9,0,0,1
486,1999-11-16,8364.900391,8496.400391,8206.299805,8334.799805,8334.799805,34137300.0,4,9,0,0,1
487,1999-11-17,8334.799805,8479.5,8173.100098,8244.900391,8244.900391,30622100.0,5,9,0,0,1
488,1999-11-18,8244.900391,8436.799805,8213.900391,8329.099609,8329.099609,25330500.0,3,9,0,0,1
489,1999-11-19,8329.099609,8589.400391,8329.099609,8509.400391,8509.400391,31898300.0,0,9,0,0,1
490,1999-11-22,8509.400391,8879.799805,8505.200195,8879.799805,8879.799805,37567400.0,1,9,0,0,0
491,1999-11-23,8879.799805,9005.5,8608.599609,8656.799805,8656.799805,42391600.0,4,9,0,0,1
492,1999-11-24,8656.799805,8712.799805,8362.900391,8554.700195,8554.700195,32013900.0,5,9,0,0,1
493,1999-11-25,8554.700195,8569.799805,8372.700195,8525.799805,8525.799805,36691600.0,3,9,0,0,1
494,1999-11-26,8525.799805,8525.799805,7856.600098,7994.899902,7994.899902,38782100.0,0,9,0,0,1
495,1999-11-29,7994.899902,8120.899902,7799.700195,8104.799805,8104.799805,26921800.0,1,9,0,0,1
496,1999-11-30,8104.799805,8507.400391,7904.200195,8459.5,8459.5,45909500.0,4,9,0,1,1
497,1999-12-01,8459.5,8784.299805,8459.5,8776.200195,8776.200195,44010300.0,5,2,1,0,1
498,1999-12-02,8776.200195,9278.5,8776.200195,9211.799805,9211.799805,65206200.0,3,2,0,0,1
499,1999-12-03,9211.799805,9633.299805,9211.799805,9408.200195,9408.200195,69145200.0,0,2,0,0,1
500,1999-12-06,9408.200195,10037.299805,9408.200195,9861.099609,9861.099609,61975800.0,1,2,0,0,1
501,1999-12-07,9861.099609,10112.5,9620.700195,10076.299805,10076.299805,43958700.0,4,2,0,0,1
502,1999-12-08,10076.299805,10272.599609,9739.599609,9849.599609,9849.599609,52214700.0,5,2,0,0,1
503,1999-12-09,9849.599609,10385.200195,9846.099609,10336.799805,10336.799805,51793300.0,3,2,0,0,1
504,1999-12-10,10336.799805,11802.099609,10336.799805,11467.799805,11467.799805,76908400.0,0,2,0,0,1
505,1999-12-13,11467.799805,12927.599609,11467.799805,12911.200195,12911.200195,71311200.0,1,2,0,0,1
506,1999-12-14,12911.200195,13129.799805,12000.099609,12064.200195,12064.200195,58639500.0,4,2,0,0,1
507,1999-12-15,12064.200195,12592.700195,11925.099609,12560.099609,12560.099609,59113900.0,5,2,0,0,1
508,1999-12-16,12560.099609,13397.200195,12560.099609,12979.5,12979.5,71699600.0,3,2,0,0,1
509,1999-12-17,12979.5,13437.599609,12850.099609,13206.099609,13206.099609,60413400.0,0,2,0,0,1
510,1999-12-20,13206.099609,13491.5,13073.200195,13434.0,13434.0,50483500.0,1,2,0,0,1
511,1999-12-21,13434.0,13849.599609,13343.599609,13480.0,13480.0,53496900.0,4,2,0,0,1
512,1999-12-22,13480.0,14119.0,13163.700195,13584.0,13584.0,51518700.0,5,2,0,0,1
513,1999-12-23,13584.0,13795.900391,13288.200195,13428.599609,13428.599609,38224500.0,3,2,0,0,1
514,1999-12-24,13428.599609,14405.5,13428.599609,14403.799805,14403.799805,49377100.0,0,2,0,0,1
515,1999-12-27,14403.799805,15898.299805,14403.799805,15747.900391,15747.900391,52682900.0,1,2,0,0,1
