,Tarih,Açılış,Yüksek,Düşük,Kapanış,Adj_Kapanış,Hacim,Haftanın Günü,Ay,Ay Başı,Ay Sonu,H-L
261,2004-01-02,18625.0,19168.699219,18625.0,19147.699219,19147.699219,307833600.0,0,4,0,0,1
262,2004-01-05,19147.699219,19725.0,19147.699219,19696.599609,19696.599609,405857300.0,1,4,0,0,1
263,2004-01-06,19696.599609,19921.5,18932.900391,19013.800781,19013.800781,468582700.0,4,4,0,0,1
264,2004-01-07,19013.800781,19479.800781,18670.5,19382.800781,19382.800781,459999400.0,5,4,0,0,1
265,2004-01-08,19382.800781,19777.400391,19320.699219,19404.900391,19404.900391,339698800.0,3,4,0,0,1
266,2004-01-09,19404.900391,19968.900391,19404.900391,19926.5,19926.5,363520700.0,0,4,0,0,1
267,2004-01-12,19926.5,20190.0,19467.300781,19558.800781,19558.800781,376889300.0,1,4,0,0,1
268,2004-01-13,19558.800781,19689.599609,19250.699219,19460.300781,19460.300781,347962500.0,4,4,0,0,1
269,2004-01-14,19460.300781,19692.5,18736.599609,18818.599609,18818.599609,385269800.0,5,4,0,0,1
270,2004-01-15,18818.599609,19076.400391,18449.099609,18952.199219,18952.199219,302536000.0,3,4,0,0,1
271,2004-01-16,18952.199219,19010.699219,18239.599609,18301.199219,18301.199219,207444900.0,0,4,0,0,1
272,2004-01-19,18301.199219,18344.699219,17713.0,17788.599609,17788.599609,195139800.0,1,4,0,0,1
273,2004-01-20,17788.599609,18832.800781,17788.599609,18832.800781,18832.800781,291802300.0,4,4,0,0,1
274,2004-01-21,18832.800781,18980.400391,18521.400391,18899.900391,18899.900391,284670800.0,5,4,0,0,1
275,2004-01-22,18899.900391,18992.099609,18397.5,18518.099609,18518.099609,240150100.0,3,4,0,0,1
276,2004-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0
277,2004-01-26,18518.099609,18593.0,18139.5,18356.5,18356.5,182118000.0,1,4,0,0,1
278,2004-01-27,18356.5,18658.0,17793.0,17899.5,17899.5,245103900.0,4,4,0,0,1
279,2004-01-28,17899.5,18066.900391,17563.800781,17902.0,17902.0,168418500.0,5,4,0,0,1
280,2004-01-29,17902.0,17933.199219,16982.800781,17282.300781,17282.300781,184320600.0,3,4,0,0,1
281,2004-01-30,17282.300781,17568.199219,17051.099609,17259.300781,17259.300781,186352900.0,0,4,0,0,1
282,2004-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0
283,2004-02-03,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0
284,2004-02-04,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,0
285,2004-02-05,17259.300781,17516.0,16961.800781,17033.800781,17033.800781,117451900.0,3,3,0,0,1
286,2004-02-06,17033.800781,17123.699219,16677.699219,16965.800781,16965.800781,139917900.0,0,3,0,0,1
287,2004-02-09,16965.800781,17653.599609,16565.699219,17641.0,17641.0,271629500.0,1,3,0,0,1
288,2004-02-10,17641.0,17879.400391,17370.5,17418.5,17418.5,289134700.0,4,3,0,0,1
289,2004-02-11,17418.5,18007.599609,17418.5,18000.300781,18000.300781,217426800.0,5,3,0,0,1
290,2004-02-12,18000.300781,18999.400391,18000.300781,18885.900391,18885.900391,404433500.0,3,3,0,0,1
291,2004-02-13,18885.900391,19246.0,18720.699219,19000.5,19000.5,234887200.0,0,3,0,0,1
292,2004-02-16,19000.5,19929.599609,19000.5,19324.5,19324.5,354255500.0,1,3,0,0,1
293,2004-02-17,19324.5,19525.599609,18968.199219,19010.099609,19010.099609,271028300.0,4,3,0,0,1
294,2004-02-18,19010.099609,19486.800781,18761.699219,19478.699219,19478.699219,260846800.0,5,3,0,0,1
295,2004-02-19,19478.699219,19560.199219,18560.0,18606.0,18606.0,0.0,3,3,0,0,1
296,2004-02-20,18606.0,18710.099609,18103.5,18603.800781,18603.800781,243576400.0,0,3,0,0,1
297,2004-02-23,18603.800781,18694.199219,18227.5,18284.0,18284.0,175969700.0,1,3,0,0,1
298,2004-02-24,18284.0,18680.099609,18235.099609,18497.699219,18497.699219,249474300.0,4,3,0,0,1
299,2004-02-25,18497.699219,18751.900391,18497.699219,18707.099609,18707.099609,270886500.0,5,3,0,0,1
300,2004-02-26,18707.099609,19054.099609,18707.099609,18771.599609,18771.599609,317037000.0,3,3,0,0,1
301,2004-02-27,18771.599609,18987.800781,18676.199219,18889.199219,18889.199219,275495000.0,0,3,0,0,1
302,2004-03-01,18889.199219,19008.900391,18711.400391,18786.400391,18786.400391,177630600.0,1,7,1,0,1
303,2004-03-02,18786.400391,19356.599609,18675.699219,19356.599609,19356.599609,280834000.0,4,7,0,0,1
304,2004-03-03,19356.599609,19364.599609,19119.199219,19171.900391,19171.900391,282583500.0,5,7,0,0,1
305,2004-03-04,19171.900391,19327.400391,18888.599609,19015.5,19015.5,199196000.0,3,7,0,0,1
306,2004-03-05,19015.5,19220.400391,18938.300781,19165.699219,19165.699219,233530200.0,0,7,0,0,1
307,2004-03-08,19165.699219,19590.300781,19165.699219,19495.400391,19495.400391,347113400.0,1,7,0,0,1
308,2004-03-09,19495.400391,19826.400391,19451.099609,19488.5,19488.5,489824800.0,4,7,0,0,1
309,2004-03-10,19488.5,19798.800781,19418.099609,19798.800781,19798.800781,350590800.0,5,7,0,0,1
310,2004-03-11,19798.800781,19861.699219,19292.099609,19381.400391,19381.400391,343019200.0,3,7,0,0,1
311,2004-03-12,19381.400391,19595.400391,19142.199219,19364.400391,19364.400391,315057800.0,0,7,0,0,1
312,2004-03-15,19364.400391,19619.300781,19364.400391,19526.5,19526.5,268002000.0,1,7,0,0,1
313,2004-03-16,19526.5,19526.5,19256.800781,19321.599609,19321.599609,270614200.0,4,7,0,0,1
314,2004-03-17,19321.599609,19491.5,19207.300781,19294.5,19294.5,214276700.0,5,7,0,0,1
315,2004-03-18,19294.5,19619.199219,19123.099609,19611.099609,19611.099609,267767800.0,3,7,0,0,1
316,2004-03-19,19611.099609,20023.900391,19611.099609,20023.800781,20023.800781,336420200.0,0,7,0,0,1
317,2004-03-22,20023.800781,20396.900391,20023.800781,20167.199219,20167.199219,382804300.0,1,7,0,0,1
318,2004-03-23,20167.199219,20457.300781,19978.900391,20185.800781,20185.800781,389550500.0,4,7,0,0,1
319,2004-03-24,20185.800781,20541.099609,20185.800781,20347.800781,20347.800781,605302500.0,5,7,0,0,1
320,2004-03-25,20347.800781,20501.099609,20110.800781,20472.599609,20472.599609,439354500.0,3,7,0,0,1
321,2004-03-26,20472.599609,20913.199219,20472.599609,20836.099609,20836.099609,609290400.0,0,7,0,0,1
322,2004-03-29,20836.099609,21315.0,20568.099609,20887.0,20887.0,518961100.0,1,7,0,0,1
323,2004-03-30,20887.0,20896.5,19945.0,20030.699219,20030.699219,421094100.0,4,7,0,0,1
324,2004-03-31,20030.699219,20283.5,19880.5,20190.800781,20190.800781,334611200.0,5,7,0,1,1
325,2004-04-01,20190.800781,20447.099609,20190.800781,20322.199219,20322.199219,285987500.0,3,0,1,0,1
326,2004-04-02,20322.199219,20550.0,20322.199219,20485.0,20485.0,266981600.0,0,0,0,0,1
327,2004-04-05,20485.0,20610.900391,20239.599609,20330.900391,20330.900391,231342200.0,1,0,0,0,1
328,2004-04-06,20330.900391,20474.699219,20154.699219,20272.900391,20272.900391,329587200.0,4,0,0,0,1
329,2004-04-07,20272.900391,20390.599609,19984.199219,20040.099609,20040.099609,274166600.0,5,0,0,0,1
330,2004-04-08,20040.099609,20040.099609,19301.199219,19419.800781,19419.800781,306494000.0,3,0,0,0,1
331,2004-04-09,19419.800781,19729.900391,19419.800781,19505.199219,19505.199219,191960000.0,0,0,0,0,1
332,2004-04-12,19505.199219,19571.699219,19107.099609,19259.5,19259.5,244908900.0,1,0,0,0,1
333,2004-04-13,19259.5,19259.5,18890.800781,19104.400391,19104.400391,249261900.0,4,0,0,0,1
334,2004-04-14,19104.400391,19410.5,18652.5,18678.199219,18678.199219,326812400.0,5,0,0,0,1
335,2004-04-15,18678.199219,18792.199219,18328.0,18687.5,18687.5,238921200.0,3,0,0,0,1
336,2004-04-16,18687.5,19269.5,18687.5,19269.5,19269.5,276319200.0,0,0,0,0,1
337,2004-04-19,19269.5,19948.199219,19269.5,19935.699219,19935.699219,290894800.0,1,0,0,0,1
338,2004-04-20,19935.699219,20026.300781,19439.900391,19528.099609,19528.099609,295991300.0,4,0,0,0,1
339,2004-04-21,19528.099609,19533.800781,19191.800781,19270.400391,19270.400391,207349400.0,5,0,0,0,1
340,2004-04-22,19270.400391,19523.300781,19137.300781,19431.5,19431.5,221398000.0,3,0,0,0,1
341,2004-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
342,2004-04-26,19431.5,19600.900391,18520.5,18586.5,18586.5,228811500.0,1,0,0,0,1
343,2004-04-27,18586.5,18586.5,17772.599609,18217.099609,18217.099609,306795600.0,4,0,0,0,1
344,2004-04-28,18217.099609,18353.099609,18001.800781,18229.699219,18229.699219,251017400.0,5,0,0,0,1
345,2004-04-29,18229.699219,18229.699219,17471.400391,17737.900391,17737.900391,231984300.0,3,0,0,0,1
346,2004-04-30,17737.900391,18039.300781,17700.599609,18022.699219,18022.699219,229307000.0,0,0,0,1,1
347,2004-05-03,18022.699219,18348.199219,17558.599609,17678.300781,17678.300781,208080900.0,1,8,0,0,1
348,2004-05-04,17678.300781,18244.699219,17587.199219,18244.699219,18244.699219,308852100.0,4,8,0,0,1
349,2004-05-05,18244.699219,18373.599609,18088.900391,18272.400391,18272.400391,324958100.0,5,8,0,0,1
350,2004-05-06,18272.400391,18371.300781,17535.0,17624.099609,17624.099609,354124400.0,3,8,0,0,1
351,2004-05-07,17624.099609,17624.099609,16899.300781,17002.0,17002.0,225537200.0,0,8,0,0,1
352,2004-05-10,17002.0,17002.0,16700.400391,16807.699219,16807.699219,182282400.0,1,8,0,0,1
353,2004-05-11,16807.699219,17227.599609,16573.099609,17102.5,17102.5,268751600.0,4,8,0,0,1
354,2004-05-12,17102.5,17413.300781,17078.099609,17144.699219,17144.699219,194019200.0,5,8,0,0,1
355,2004-05-13,17144.699219,17144.699219,16623.699219,16645.900391,16645.900391,154575800.0,3,8,0,0,1
356,2004-05-14,16645.900391,16968.300781,16381.400391,16531.300781,16531.300781,206245600.0,0,8,0,0,1
357,2004-05-17,16531.300781,16775.300781,15868.5,15922.400391,15922.400391,186348700.0,1,8,0,0,1
358,2004-05-18,15922.400391,16234.799805,15803.599609,16124.299805,16124.299805,167819500.0,4,8,0,0,1
359,2004-05-19,0.0,0.0,0.0,0.0,0.0,0.0,5,8,0,0,0
360,2004-05-20,16124.299805,16389.099609,16124.299805,16334.200195,16334.200195,160927200.0,3,8,0,0,1
361,2004-05-21,16334.200195,16647.699219,16270.400391,16628.800781,16628.800781,186430500.0,0,8,0,0,1
362,2004-05-24,16628.800781,17167.400391,16628.800781,17167.400391,17167.400391,300408200.0,1,8,0,0,1
363,2004-05-25,17167.400391,17167.400391,16742.099609,16791.099609,16791.099609,286062200.0,4,8,0,0,1
364,2004-05-26,16791.099609,17271.099609,16791.099609,17235.5,17235.5,296730400.0,5,8,0,0,1
365,2004-05-27,17235.5,17253.199219,16926.199219,17164.0,17164.0,218559400.0,3,8,0,0,1
366,2004-05-28,17164.0,17461.099609,17164.0,17327.900391,17327.900391,258500100.0,0,8,0,0,1
367,2004-05-31,17327.900391,17327.900391,16996.099609,17081.099609,17081.099609,153861400.0,1,8,0,1,1
368,2004-06-01,17081.099609,17340.0,16707.699219,16766.800781,16766.800781,194420200.0,4,6,1,0,1
369,2004-06-02,16766.800781,16925.5,16672.400391,16867.5,16867.5,131091500.0,5,6,0,0,1
370,2004-06-03,16867.5,17055.699219,16753.099609,17044.400391,17044.400391,0.0,3,6,0,0,1
371,2004-06-04,17044.400391,17708.199219,17044.400391,17708.199219,17708.199219,351102500.0,0,6,0,0,1
372,2004-06-07,17708.199219,18020.300781,17609.800781,18020.300781,18020.300781,291972800.0,1,6,0,0,1
373,2004-06-08,18020.300781,18048.699219,17593.400391,17604.099609,17604.099609,226737100.0,4,6,0,0,1
374,2004-06-09,17604.099609,17790.800781,17492.099609,17615.599609,17615.599609,189516100.0,5,6,0,0,1
375,2004-06-10,17615.599609,17860.400391,17602.900391,17786.400391,17786.400391,156020600.0,3,6,0,0,1
376,2004-06-11,17786.400391,17868.400391,17527.400391,17664.5,17664.5,125069400.0,0,6,0,0,1
377,2004-06-14,17664.5,17664.5,16999.699219,17079.800781,17079.800781,146109600.0,1,6,0,0,1
378,2004-06-15,17079.800781,17236.199219,16954.900391,17230.5,17230.5,139366900.0,4,6,0,0,1
379,2004-06-16,17230.5,17440.5,17034.099609,17099.0,17099.0,126566900.0,5,6,0,0,1
380,2004-06-17,17099.0,17159.099609,16827.199219,16901.400391,16901.400391,84055500.0,3,6,0,0,1
381,2004-06-18,16901.400391,17086.599609,16849.5,16964.099609,16964.099609,136135800.0,0,6,0,0,1
382,2004-06-21,16964.099609,17000.5,16749.699219,16785.400391,16785.400391,72622500.0,1,6,0,0,1
383,2004-06-22,16785.400391,17037.5,16664.0,16752.800781,16752.800781,114009100.0,4,6,0,0,1
384,2004-06-23,16752.800781,16837.699219,16629.599609,16820.0,16820.0,103587400.0,5,6,0,0,1
385,2004-06-24,16820.0,17140.900391,16717.800781,16888.599609,16888.599609,212766500.0,3,6,0,0,1
386,2004-06-25,16888.599609,17394.800781,16888.599609,17355.199219,17355.199219,174941700.0,0,6,0,0,1
387,2004-06-28,17355.199219,17712.900391,17292.800781,17710.400391,17710.400391,190551800.0,1,6,0,0,1
388,2004-06-29,17710.400391,17819.400391,17479.599609,17735.5,17735.5,175744100.0,4,6,0,0,1
389,2004-06-30,17735.5,17967.599609,17677.800781,17967.599609,17967.599609,140879800.0,5,6,0,1,1
390,2004-07-01,17967.599609,18319.199219,17925.300781,18290.300781,18290.300781,233096900.0,3,5,1,0,1
391,2004-07-02,18290.300781,18490.400391,18152.300781,18416.400391,18416.400391,275026400.0,0,5,0,0,1
392,2004-07-05,18416.400391,18707.900391,18258.5,18554.800781,18554.800781,244627300.0,1,5,0,0,1
393,2004-07-06,18554.800781,18649.099609,18167.5,18237.599609,18237.599609,209011100.0,4,5,0,0,1
394,2004-07-07,18237.599609,18319.0,18046.400391,18296.699219,18296.699219,177166800.0,5,5,0,0,1
395,2004-07-08,18296.699219,18401.300781,18061.5,18076.900391,18076.900391,152904200.0,3,5,0,0,1
396,2004-07-09,18076.900391,18333.400391,17994.099609,18327.099609,18327.099609,131972200.0,0,5,0,0,1
397,2004-07-12,18327.099609,18470.400391,18285.300781,18368.400391,18368.400391,134403700.0,1,5,0,0,1
398,2004-07-13,18368.400391,18683.800781,18273.900391,18493.0,18493.0,266248900.0,4,5,0,0,1
399,2004-07-14,18493.0,18635.800781,18434.400391,18635.199219,18635.199219,215693400.0,5,5,0,0,1
400,2004-07-15,18635.199219,18975.400391,18540.0,18966.199219,18966.199219,255825000.0,3,5,0,0,1
401,2004-07-16,18966.199219,19157.300781,18884.099609,19157.300781,19157.300781,336570300.0,0,5,0,0,1
402,2004-07-19,19157.300781,19183.900391,18803.900391,18945.0,18945.0,251011800.0,1,5,0,0,1
403,2004-07-20,18945.0,19098.699219,18741.900391,18881.300781,18881.300781,230122900.0,4,5,0,0,1
404,2004-07-21,18881.300781,19082.199219,18613.900391,18779.800781,18779.800781,236922800.0,5,5,0,0,1
405,2004-07-22,18779.800781,18779.800781,18540.599609,18628.699219,18628.699219,143142400.0,3,5,0,0,1
406,2004-07-23,18628.699219,18911.400391,18615.599609,18904.300781,18904.300781,211789400.0,0,5,0,0,1
407,2004-07-26,18904.300781,19038.199219,18561.099609,18645.400391,18645.400391,219301000.0,1,5,0,0,1
408,2004-07-27,18645.400391,18774.599609,18498.5,18774.599609,18774.599609,227735000.0,4,5,0,0,1
409,2004-07-28,18774.599609,19022.199219,18741.099609,19018.599609,19018.599609,238811200.0,5,5,0,0,1
410,2004-07-29,19018.599609,19154.199219,18944.900391,19111.400391,19111.400391,293766900.0,3,5,0,0,1
411,2004-07-30,19111.400391,19411.699219,19101.300781,19380.900391,19380.900391,297603300.0,0,5,0,0,1
412,2004-08-02,19380.900391,19706.0,19380.900391,19698.099609,19698.099609,436552200.0,1,1,0,0,1
413,2004-08-03,19698.099609,19753.699219,19312.099609,19427.400391,19427.400391,316223900.0,4,1,0,0,1
414,2004-08-04,19427.400391,19447.300781,18967.5,19048.5,19048.5,228251500.0,5,1,0,0,1
415,2004-08-05,19048.5,19400.800781,19048.5,19344.300781,19344.300781,312543100.0,3,1,0,0,1
416,2004-08-06,19344.300781,19344.300781,18968.099609,19187.599609,19187.599609,259980600.0,0,1,0,0,1
417,2004-08-09,19187.599609,19608.900391,19171.400391,19248.099609,19248.099609,285735900.0,1,1,0,0,1
418,2004-08-10,19248.099609,19413.400391,19051.5,19392.599609,19392.599609,224223100.0,4,1,0,0,1
419,2004-08-11,19392.599609,19482.800781,18848.699219,18908.599609,18908.599609,236293300.0,5,1,0,0,1
420,2004-08-12,18908.599609,18950.5,18692.099609,18775.5,18775.5,165268200.0,3,1,0,0,1
421,2004-08-13,18775.5,18856.800781,18599.800781,18826.0,18826.0,191624600.0,0,1,0,0,1
422,2004-08-16,18826.0,18860.699219,18651.699219,18832.199219,18832.199219,146817300.0,1,1,0,0,1
423,2004-08-17,18832.199219,19459.699219,18832.199219,19459.699219,19459.699219,271135300.0,4,1,0,0,1
424,2004-08-18,19459.699219,19583.900391,19190.199219,19268.099609,19268.099609,258578300.0,5,1,0,0,1
425,2004-08-19,19268.099609,19443.099609,19125.300781,19187.800781,19187.800781,187471700.0,3,1,0,0,1
426,2004-08-20,19187.800781,19286.300781,19052.5,19286.300781,19286.300781,161840200.0,0,1,0,0,1
427,2004-08-23,19286.300781,19412.900391,19150.900391,19363.699219,19363.699219,184486500.0,1,1,0,0,1
428,2004-08-24,19363.699219,19663.599609,19339.800781,19663.599609,19663.599609,201742600.0,4,1,0,0,1
429,2004-08-25,19663.599609,19738.699219,19477.800781,19558.0,19558.0,188103600.0,5,1,0,0,1
430,2004-08-26,19558.0,19675.400391,19383.5,19572.300781,19572.300781,169803000.0,3,1,0,0,1
431,2004-08-27,19572.300781,19861.599609,19572.300781,19855.300781,19855.300781,206639800.0,0,1,0,0,1
432,2004-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
433,2004-08-31,19855.300781,20243.199219,19753.400391,20218.400391,20218.400391,250848600.0,4,1,0,1,1
434,2004-09-01,20218.400391,20630.5,20218.400391,20512.199219,20512.199219,300205400.0,5,11,1,0,1
435,2004-09-02,20512.199219,20703.400391,20309.199219,20525.900391,20525.900391,268889100.0,3,11,0,0,1
436,2004-09-03,20525.900391,20800.199219,20470.099609,20775.0,20775.0,350491100.0,0,11,0,0,1
437,2004-09-06,20775.0,20886.199219,20574.800781,20851.599609,20851.599609,329578300.0,1,11,0,0,1
438,2004-09-07,20851.599609,21188.400391,20851.599609,21119.199219,21119.199219,492277600.0,4,11,0,0,1
439,2004-09-08,21119.199219,21572.0,21063.5,21468.300781,21468.300781,464289800.0,5,11,0,0,1
440,2004-09-09,21468.300781,21553.599609,21213.400391,21398.0,21398.0,379919400.0,3,11,0,0,1
441,2004-09-10,21398.0,21398.0,20959.800781,21004.099609,21004.099609,310896400.0,0,11,0,0,1
442,2004-09-13,21004.099609,21126.099609,20866.300781,21060.199219,21060.199219,291524900.0,1,11,0,0,1
443,2004-09-14,21060.199219,21705.300781,21059.599609,21705.300781,21705.300781,333459100.0,4,11,0,0,1
444,2004-09-15,21705.300781,21982.0,21518.0,21616.5,21616.5,503271300.0,5,11,0,0,1
445,2004-09-16,21616.5,21770.199219,21325.800781,21704.800781,21704.800781,321820200.0,3,11,0,0,1
446,2004-09-17,21704.800781,21704.800781,20762.599609,20833.199219,20833.199219,453956800.0,0,11,0,0,1
447,2004-09-20,20833.199219,20833.199219,20041.900391,20373.400391,20373.400391,351623900.0,1,11,0,0,1
448,2004-09-21,20373.400391,21192.900391,20213.300781,21192.900391,21192.900391,390563400.0,4,11,0,0,1
449,2004-09-22,21192.900391,21537.900391,21164.900391,21491.400391,21491.400391,371404200.0,5,11,0,0,1
450,2004-09-23,21491.400391,22303.199219,21290.300781,22276.699219,22276.699219,547593000.0,3,11,0,0,1
451,2004-09-24,22276.699219,22640.0,22177.199219,22307.400391,22307.400391,519744200.0,0,11,0,0,1
452,2004-09-27,22307.400391,22397.099609,21972.300781,22083.0,22083.0,312864000.0,1,11,0,0,1
453,2004-09-28,22083.0,22345.900391,21802.699219,22293.800781,22293.800781,319411600.0,4,11,0,0,1
454,2004-09-29,22293.800781,22414.900391,22136.900391,22219.900391,22219.900391,352826800.0,5,11,0,0,1
455,2004-09-30,22219.900391,22326.699219,21770.099609,21953.5,21953.5,417810700.0,3,11,0,1,1
456,2004-10-01,21953.5,22201.599609,21611.400391,21722.5,21722.5,245225800.0,0,10,1,0,1
457,2004-10-04,21722.5,22048.599609,21558.300781,21987.699219,21987.699219,272200500.0,1,10,0,0,1
458,2004-10-05,21987.699219,22057.099609,21431.900391,21612.5,21612.5,277844200.0,4,10,0,0,1
459,2004-10-06,21612.5,22287.099609,21592.900391,22287.099609,22287.099609,420101300.0,5,10,0,0,1
460,2004-10-07,22287.099609,22585.699219,22233.5,22432.199219,22432.199219,432570600.0,3,10,0,0,1
461,2004-10-08,22432.199219,22951.400391,22346.5,22951.400391,22951.400391,440348500.0,0,10,0,0,1
462,2004-10-11,22951.400391,23241.400391,22672.599609,22787.300781,22787.300781,395404400.0,1,10,0,0,1
463,2004-10-12,22787.300781,22850.400391,22118.0,22289.900391,22289.900391,360509900.0,4,10,0,0,1
464,2004-10-13,22289.900391,22803.800781,22248.099609,22630.0,22630.0,326784900.0,5,10,0,0,1
465,2004-10-14,22630.0,22630.0,22211.699219,22318.900391,22318.900391,245844900.0,3,10,0,0,1
466,2004-10-15,22318.900391,22537.300781,22182.400391,22477.099609,22477.099609,302568200.0,0,10,0,0,1
467,2004-10-18,22477.099609,22654.900391,22227.599609,22334.300781,22334.300781,237069000.0,1,10,0,0,1
468,2004-10-19,22334.300781,22680.400391,22334.300781,22550.900391,22550.900391,303510200.0,4,10,0,0,1
469,2004-10-20,22550.900391,22565.5,22118.900391,22220.800781,22220.800781,203401600.0,5,10,0,0,1
470,2004-10-21,22220.800781,22341.099609,22129.5,22201.5,22201.5,216552700.0,3,10,0,0,1
471,2004-10-22,22201.5,22482.099609,22119.199219,22244.0,22244.0,301750000.0,0,10,0,0,1
472,2004-10-25,22244.0,22244.0,21705.900391,21907.800781,21907.800781,186544400.0,1,10,0,0,1
473,2004-10-26,21907.800781,22164.400391,21731.199219,22142.5,22142.5,194943000.0,4,10,0,0,1
474,2004-10-27,22142.5,22691.5,22142.5,22565.800781,22565.800781,452144300.0,5,10,0,0,1
475,2004-10-28,22565.800781,22899.900391,22528.300781,22899.900391,22899.900391,181140000.0,3,10,0,0,1
476,2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0
